Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_076.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_113.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_115.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_147.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_151.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_184.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_185.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_220.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_222.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_254.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_256.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_290.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_293.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_326.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_328.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_362.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_364.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_398.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_400.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_434.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_436.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_468.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_471.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_503.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_505.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_538.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_541.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_575.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_577.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_610.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_611.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_646.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_648.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_684.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_685.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_720.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_722.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_756.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_757.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_791.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_792.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_826.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_828.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_861.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_863.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_896.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_898.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_933.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_935.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_969.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_50_971.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_005.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_006.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_041.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_042.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_076.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_078.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_111.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_113.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_147.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_149.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_182.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_184.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_218.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_220.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_254.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_256.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_288.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_291.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_323.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_325.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_358.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_359.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_395.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_397.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_432.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_434.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_467.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_468.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_502.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_503.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_536.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_538.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_572.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_573.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_606.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_607.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_641.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_643.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_676.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_677.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_711.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_712.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_745.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_746.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_780.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_781.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_815.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_816.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_852.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_853.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_888.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_890.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_924.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_927.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_960.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_51_962.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_53_462.jpg;0;0;0;0;126.4731;120.3561;359.7491;36.53482;0.07635316
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_53_532.jpg;0;0;0;0;126.4731;120.3561;359.7546;36.53482;0.07459082
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_53_573.jpg;0;0;0;0;126.4731;120.3561;359.7603;36.53482;0.07275221
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_53_639.jpg;0;0;0;0;126.4731;120.3561;359.7722;36.53482;0.06894719
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_53_709.jpg;0;0;0;0;126.4731;120.3561;359.7934;36.53482;0.06221656
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_53_779.jpg;0;0;0;0;126.4731;120.3561;359.8126;36.53482;0.05618071
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_53_818.jpg;0;0;0;0;126.473;120.3561;359.8267;36.53482;0.05179548
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_53_887.jpg;0;0;0;0;126.473;120.3561;359.8493;36.53482;0.04481835
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_53_957.jpg;0;0;0;0;126.473;120.3561;359.8812;36.53482;0.03506095
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_025.jpg;0;0;0;0;126.473;120.3561;359.9059;36.53482;0.02762882
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_095.jpg;0;0;0;0;126.473;120.356;359.9387;36.53482;0.01787185
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_167.jpg;0;0;0;0;126.473;120.356;359.9627;36.53482;0.01085137
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_236.jpg;0;0;0;0;126.473;120.356;359.993;36.53481;0.002117901
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_306.jpg;0;0;0;0;126.473;120.356;0.01398079;36.53481;-0.003833548
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_379.jpg;0;0;0;0;126.473;120.356;0.03917397;36.53481;359.9892
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_450.jpg;0;0;0;0;126.473;120.356;0.06064117;36.53481;359.9834
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_519.jpg;0;0;0;0;126.473;120.356;0.07406938;36.53481;359.9799
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_589.jpg;0;0;0;0;126.4729;120.356;0.0882395;36.53481;359.9763
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_661.jpg;0;0;0;0;126.4729;120.356;0.09602851;36.53481;359.9745
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_729.jpg;0;0;0;0;126.4729;120.356;0.1026803;36.53481;359.9731
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_800.jpg;0;-0.1049613;0;0;126.472;120.3554;0.07964104;36.52751;359.9728
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_872.jpg;0;-0.3196236;0;-0.02596441;126.4698;120.3537;0.02307404;36.41055;359.9734
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_54_941.jpg;0;-0.5363205;0;-0.03817848;126.467;120.3517;359.9543;36.35519;359.9747
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_013.jpg;0;-0.7455373;0;-0.07811669;126.4589;120.3457;359.752;36.27927;359.9764
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_082.jpg;0;-0.9557667;0;-0.1376762;126.4503;120.3395;359.5569;36.26958;359.985
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_154.jpg;0;-1;0;-0.1688527;126.4345;120.3278;359.2421;36.3341;0.00266913
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_224.jpg;0;-1;0;-0.2329959;126.4192;120.3165;358.9753;36.35727;-0.00156954
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_294.jpg;0;-1;0;-0.2773376;126.3959;120.2992;358.668;36.26788;-0.0006430653
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_333.jpg;0;-1;0;-0.3423668;126.3849;120.2911;358.6696;36.28511;-0.002215019
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_400.jpg;0;-1;0;-0.3498766;126.3684;120.2789;358.8229;36.19652;-0.00131194
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_474.jpg;0;-1;0;-0.4500111;126.3399;120.2578;358.8943;36.37462;-0.0004056713
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_543.jpg;0;-1;0;-0.5198718;126.3146;120.2391;358.8705;36.23492;-0.001177262
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_613.jpg;0;-1;0;-0.5597054;126.277;120.2113;358.7952;36.1619;-0.001446826
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_685.jpg;0;-1;0;-0.6290388;126.2463;120.1886;358.7481;36.12056;-0.002081037
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_756.jpg;0;-1;0;-0.6679425;126.2026;120.1564;358.7715;35.9476;-0.001815914
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_825.jpg;0;-0.895414;0;-0.7401165;126.167;120.1304;358.7981;35.80443;-0.001718331
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_896.jpg;0;-0.6817282;0;-0.7824237;126.1161;120.0937;358.8147;35.51026;-0.001632764
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_55_966.jpg;0;-0.4719197;0;-0.8215567;126.0761;120.065;358.8142;35.29191;-0.001496666
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_036.jpg;0;-0.2588314;0;-0.8395425;126.0215;120.0262;358.8297;34.92913;-0.002068378
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_106.jpg;0;-0.05109013;0;-0.8565056;125.9802;119.9972;358.8658;34.68931;-0.002020851
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_179.jpg;0;0;0;-0.8535495;125.9256;119.959;358.9607;34.68196;0.002246701
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_250.jpg;0;0;0;-0.8503877;125.8718;119.9215;359.1021;34.67702;0.01032358
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_320.jpg;0;0;0;-0.8471006;125.8318;119.8938;359.2277;34.67584;0.02122986
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_393.jpg;0;0;0;-0.844566;125.779;119.8572;359.4137;34.67586;0.03714286
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_465.jpg;0;0;0;-0.8410833;125.7396;119.8299;359.5619;34.67586;0.04702696
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_536.jpg;0;0;0;-0.8383929;125.6874;119.7937;359.7613;34.67584;0.05733771
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_608.jpg;0;0;0;-0.8347086;125.6483;119.7667;359.9062;34.67582;0.06293035
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_680.jpg;0;0;0.2117301;-0.8324053;125.5987;119.7324;0.1543599;34.67715;0.06762601
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_750.jpg;0;0;0;-0.5297042;125.5749;119.715;0.9977656;34.65867;0.02262157
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_821.jpg;0;0;0;-0.5082499;125.5565;119.7023;1.458214;34.6564;359.993
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_895.jpg;0;0;0;-0.4977632;125.5237;119.6796;1.445854;34.54959;359.9942
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_56_967.jpg;0;0;0;-0.4791838;125.4946;119.6594;1.072038;34.51378;0.005948989
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_040.jpg;0;0;0;-0.4759705;125.4563;119.6328;0.5781154;34.50837;0.02175188
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_109.jpg;0;0;0;-0.4737948;125.4187;119.607;0.1361682;34.5083;0.04015983
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_181.jpg;0;0;0;-0.4719001;125.3912;119.5881;359.8469;34.50832;0.0516157
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_254.jpg;0;0;0;-0.4706191;125.3556;119.5636;359.5262;34.50839;0.06366383
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_324.jpg;0;0;0;-0.4694597;125.3301;119.5457;359.3575;34.50189;0.05025847
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_397.jpg;0;0;0;-0.4687303;125.2973;119.523;359.2167;34.49615;0.02171053
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_470.jpg;0;0;0;-0.4675556;125.2656;119.5012;359.1556;34.49496;-0.002528245
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_542.jpg;0;0;0;-0.4666598;125.2425;119.4854;359.1554;34.49809;359.9926
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_612.jpg;0;0;0;-0.4652382;125.2124;119.4649;359.2009;34.50127;359.9876
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_685.jpg;0;0;0;-0.463656;125.1902;119.4498;359.2611;34.50275;359.9829
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_756.jpg;0;0;0.1060416;-0.4624208;125.1622;119.4305;359.3905;34.51353;359.9741
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_828.jpg;0;0;0.3221298;-0.1990567;125.1588;119.4282;359.9604;34.51792;359.9678
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_897.jpg;0;0;0.5330781;-0.1809911;125.1585;119.428;0.7481396;34.51697;359.9739
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_57_968.jpg;0;0;0.7430562;-0.1428345;125.1584;119.4279;1.222004;34.51619;0.01779674
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_58_038.jpg;0;0;0.9577927;-0.0845996;125.1582;119.4278;1.5216;34.51438;359.9725
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_58_108.jpg;0;0;1;0.02224239;125.1581;119.4278;1.414986;34.50276;359.9911
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_58_180.jpg;0;0;1;0.09429385;125.1581;119.4279;0.9980422;34.49675;0.03758778
C:\Mark's Python files\ME5920\IMG\robocam_2025_04_03_22_43_58_253.jpg;0;0;1;0.09699952;125.1582;119.428;0.56394;34.49698;0.05156702
