Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_37_632.jpg;0;1;0;1.377164;144.3934;103.6208;1.238552;149.6241;-0.0008975792
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_37_673.jpg;0;1;0;1.40987;144.3445;103.6496;1.242278;149.6099;-0.000879647
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_37_716.jpg;0;1;0;1.455745;144.2946;103.6792;1.247351;149.5989;-0.0009276847
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_37_756.jpg;0;1;0;1.488115;144.2436;103.7094;1.250275;149.5895;-0.0009079909
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_37_798.jpg;0;1;0;1.518289;144.1915;103.7402;1.250258;149.584;-0.000963126
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_37_840.jpg;0;1;0;1.550178;144.1384;103.7717;1.255853;149.5733;-0.0009488771
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_37_882.jpg;0;1;0;1.580398;144.0842;103.8038;1.257007;149.5687;-0.0009907226
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_37_926.jpg;0;1;0;1.611409;144.0009;103.8532;1.26141;149.5556;-0.0009759931
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_37_969.jpg;0;1;0;1.64225;143.944;103.8869;1.263667;149.5482;-0.0009833061
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_013.jpg;0;1;0;1.673024;143.8862;103.9212;1.265843;149.5408;-0.000999319
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_057.jpg;0;1;0;1.704332;143.8272;103.9562;1.270577;149.5344;-0.001032733
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_100.jpg;0;1;0;1.750412;143.7672;103.9918;1.271328;149.5266;-0.001012344
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_141.jpg;0;1;0;1.780088;143.7061;104.0281;1.274379;149.5201;-0.001058461
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_184.jpg;0;1;0;1.810564;143.6441;104.065;1.276287;149.5129;-0.001051363
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_230.jpg;0;1;0;1.841538;143.549;104.1215;1.281072;149.5017;-0.001074156
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_272.jpg;0;1;0;1.871885;143.4843;104.16;1.286332;149.493;-0.001079282
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_317.jpg;0;1;0;1.901335;143.4186;104.199;1.288732;149.4861;-0.001083553
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_363.jpg;0;1;0;1.947337;143.3519;104.2387;1.288999;149.4788;-0.001085794
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_404.jpg;0;1;0;1.977175;143.284;104.2791;1.294157;149.4706;-0.001118622
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_448.jpg;0;1;0;2.007234;143.1805;104.3407;1.298475;149.4596;-0.001120652
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_489.jpg;0;1;0;2.036407;143.1101;104.3826;1.299024;149.4526;-0.001134316
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_533.jpg;0;1;0;2.066872;143.0388;104.4251;1.30362;149.4446;-0.00116266
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_576.jpg;0;1;0;2.095922;142.9664;104.4682;1.30401;149.4378;-0.00116565
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_618.jpg;0;1;0;2.140997;142.893;104.5119;1.308037;149.4299;-0.00118935
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_659.jpg;0;1;0;2.170708;142.8187;104.5563;1.307552;149.423;-0.001178835
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_703.jpg;0;1;0;2.200062;142.7432;104.6012;1.310563;149.4149;-0.001201947
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_746.jpg;0;1;0;2.228839;142.6283;104.6698;1.312317;149.4042;-0.001207232
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_787.jpg;0;1;0;2.258874;142.5504;104.7163;1.314858;149.3961;-0.001212518
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_829.jpg;0;1;0;2.288037;142.4715;104.7634;1.319473;149.3885;-0.001246627
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_870.jpg;0;1;0;2.316635;142.3916;104.8111;1.318625;149.3814;-0.001232375
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_913.jpg;0;1;0;2.346476;142.3107;104.8594;1.320531;149.3731;-0.001248335
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_955.jpg;0;1;0;2.375448;142.2288;104.9084;1.324194;149.3654;-0.001261521
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_38_997.jpg;0;1;0;2.404367;142.1459;104.958;1.329099;149.3579;-0.001289598
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_040.jpg;0;1;0;2.447939;142.0621;105.0081;1.327681;149.3508;-0.001265686
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_081.jpg;0;1;0;2.476693;141.9773;105.0588;1.328368;149.3424;-0.001279137
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_126.jpg;0;1;0;2.505382;141.8482;105.1361;1.331809;149.3306;-0.00131095
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_167.jpg;0;1;0;2.534012;141.7609;105.1883;1.335281;149.3229;-0.00131693
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_209.jpg;0;1;0;2.562589;141.6726;105.2412;1.339231;149.3153;-0.001341698
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_253.jpg;0;1;0;2.591116;141.5833;105.2947;1.343254;149.3077;-0.001350828
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_295.jpg;0;1;0;2.619591;141.4931;105.3487;1.346949;149.3003;-0.001380773
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_337.jpg;0;1;0;2.647528;141.402;105.4033;1.342942;149.293;-0.001345223
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_380.jpg;0;1;0;2.690773;141.3099;105.4585;1.34022;149.2842;-0.001333746
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_424.jpg;0;1;0;2.718697;141.2168;105.5144;1.345432;149.2758;-0.001254753
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_467.jpg;0;1;0;2.746873;141.0753;105.5993;1.351619;149.2621;-0.001387715
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_509.jpg;0;1;0;2.774997;140.9798;105.6566;1.354862;149.254;-0.001399993
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_551.jpg;0;1;0;2.803067;140.8833;105.7146;1.357139;149.2461;-0.001424441
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_593.jpg;0;1;0;2.831079;140.7859;105.7731;1.358381;149.2383;-0.001425295
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_634.jpg;0;1;0;2.859025;140.6876;105.8321;1.358644;149.2305;-0.001423427
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_677.jpg;0;1;0;2.900813;140.5884;105.8918;1.358096;149.2225;-0.001422039
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_720.jpg;0;1;0;2.929042;140.4881;105.9521;1.360988;149.2155;-0.0009965815
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_761.jpg;0;1;0;2.956007;140.3869;106.013;1.365276;149.2049;-0.001441899
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_805.jpg;0;1;0;2.983681;140.2848;106.0744;1.367878;149.1959;-0.00146133
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_847.jpg;0;1;0;3.011294;140.1299;106.1676;1.368585;149.1833;-0.001470671
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_890.jpg;0;1;0;3.038836;140.0255;106.2305;1.367247;149.1749;-0.001468428
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_932.jpg;0;1;0;3.066754;139.9201;106.294;1.371968;149.166;-0.001367604
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_39_974.jpg;0;1;0;3.093425;139.8138;106.3581;1.373979;149.1561;-0.001479695
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_016.jpg;0;1;0;3.120786;139.7066;106.4228;1.37407;149.147;-0.00149069
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_058.jpg;0;1;0;3.161409;139.5984;106.488;1.379644;149.1376;-0.001401555
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_100.jpg;0;0.9063361;0;3.187973;139.4893;106.5538;1.381364;149.1277;-0.001529019
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_144.jpg;0;0.7827932;0;3.210987;139.3795;106.6201;1.380152;149.12;-0.001042653
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_186.jpg;0;0.6534262;0;3.228826;139.2136;106.7203;1.380164;149.1028;-0.000903608
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_228.jpg;0;0.5264785;0;3.243062;139.1025;106.7874;1.373691;149.0894;-0.0008765972
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_271.jpg;0;0.3944926;0;3.253029;138.9913;106.8547;1.356566;149.0753;-0.0008283926
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_315.jpg;0;0.2694676;0;3.259098;138.8801;106.9219;1.325575;149.0611;-0.000784401
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_356.jpg;0;0.1420366;0;3.261116;138.7692;106.989;1.277524;149.047;-0.0007230059
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_400.jpg;0;0.01589947;0;3.256175;138.6587;107.0559;1.209837;149.0331;-0.0006352424
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_442.jpg;0;0;0;3.249593;138.5487;107.1225;1.122162;149.0197;-0.0005387812
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_484.jpg;0;0;0;3.242723;138.4392;107.1889;1.017315;149.0068;-0.0003834314
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_528.jpg;0;0;0;3.23583;138.2759;107.2878;0.8353517;148.9884;-7.497996E-06
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_569.jpg;0;0;0;3.22892;138.1674;107.3535;0.7022651;148.9775;0.001050701
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_611.jpg;0;0;0;3.222023;138.0593;107.419;0.5630682;148.9684;0.005046766
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_653.jpg;0;0;0;3.215077;137.9515;107.4843;0.4203905;148.9612;0.01210582
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_694.jpg;0;0;0;3.204558;137.8438;107.5493;0.2766388;148.9559;0.02229225
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_737.jpg;0.1982295;0;0;3.19749;137.7364;107.6142;0.1339831;148.9526;0.03557695
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_779.jpg;2.113047;0;0;3.190277;137.629;107.6785;359.9936;149.0027;0.05971279
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_821.jpg;3.996634;0;0;3.182304;137.5211;107.7423;359.8771;149.17;0.08539236
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_862.jpg;5.871843;0;0;3.173807;137.4126;107.8051;359.7784;149.4946;0.124511
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_904.jpg;7.808877;0;0;3.164578;137.3034;107.8662;359.6949;149.9944;0.188011
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_946.jpg;9.700137;0;0;3.154721;137.1378;107.9546;359.6039;151.0698;0.3339051
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_40_987.jpg;11.61578;0;0;3.143969;137.0262;108.0105;359.563;152.0068;0.4772439
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_029.jpg;13.51658;0;0;3.132101;136.9135;108.0634;359.5302;153.1296;0.67259
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_073.jpg;15;0;0;3.115102;136.7996;108.1143;359.5475;154.3714;0.8630249
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_114.jpg;15;0;0;3.104084;136.6842;108.1639;359.6398;155.6284;1.020142
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_156.jpg;15;0;0;3.093238;136.5672;108.2114;359.7993;156.9122;1.148726
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_198.jpg;15;0;0;3.083088;136.449;108.2569;0.0140077;158.2432;1.231169
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_241.jpg;15;0;0;3.064796;136.3331;108.2983;0.06745944;159.6071;1.262303
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_284.jpg;15;0;0;3.058826;136.2185;108.338;0.03387411;161.0001;1.196363
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_327.jpg;15;0;0;3.045517;136.0464;108.3891;359.8954;163.07;1.107802
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_370.jpg;15;0;0;3.034704;135.9297;108.4184;359.8624;164.3977;1.10174
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_412.jpg;15;0;0;3.024772;135.8119;108.4451;359.8778;165.7129;1.101895
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_455.jpg;15;0;0;3.0139;135.6934;108.4689;359.9277;167.0522;1.117568
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_497.jpg;15;0;0;2.999073;135.5745;108.4894;359.9906;168.4381;1.157619
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_539.jpg;15;0;0;2.990022;135.4564;108.5073;0.005690401;169.8474;1.185568
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_581.jpg;15;0;0;2.981101;135.3389;108.5234;359.9908;171.2552;1.163645
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_626.jpg;15;0;0;2.970871;135.1624;108.5407;359.9829;173.344;1.145235
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_669.jpg;15;0;0;2.960751;135.0446;108.548;-0.005305029;174.7407;1.172323
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_710.jpg;15;0;0;2.951469;134.9269;108.5526;0.01670611;176.1345;1.198868
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_753.jpg;15;0;0;2.942397;134.8103;108.5556;359.9879;177.5217;1.165381
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_793.jpg;15;0;0;2.933161;134.6936;108.5552;359.9924;178.8951;1.137126
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_836.jpg;15;0;0;2.921809;134.5771;108.551;0.004453924;180.2897;1.153785
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_878.jpg;15;0;0;2.908538;134.4617;108.5445;359.984;181.6795;1.151298
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_919.jpg;15;0;0;2.897629;134.3466;108.5351;359.9846;183.0671;1.155091
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_41_963.jpg;15;0;0;2.888009;134.2318;108.5226;-0.0005921987;184.4584;1.175211
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_004.jpg;14.88583;0;0;2.878311;134.1177;108.5077;0.01763272;185.8474;1.186557
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_046.jpg;13.04952;0;0;2.872497;133.9489;108.4821;359.9695;187.8257;1.142751
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_087.jpg;11.20275;0;0;2.863582;133.8367;108.4616;359.9692;188.9804;1.119905
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_129.jpg;9.310638;0;0;2.856801;133.7248;108.4394;359.9776;189.9873;1.106374
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_173.jpg;7.432497;0;0;2.850424;133.6134;108.4161;359.9902;190.836;1.092107
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_216.jpg;5.461942;0;0;2.844187;133.5024;108.392;359.9938;191.5298;1.066666
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_256.jpg;3.502588;0;0;2.835452;133.392;108.3674;359.9849;192.0567;1.037331
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_300.jpg;1.589638;0;0;2.829206;133.2819;108.3425;359.9731;192.4125;1.000329
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_343.jpg;0;0;0;2.822941;133.172;108.3178;359.9543;192.599;0.9496862
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_384.jpg;0;0;0;2.816619;133.0624;108.2934;359.9294;192.6686;0.8879364
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_427.jpg;0;0;0;2.810319;132.8987;108.2568;359.8835;192.6987;0.7871288
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_469.jpg;0;0;0;2.80407;132.7898;108.2324;359.8501;192.7029;0.7138762
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_510.jpg;0;0;0;2.797768;132.6814;108.208;359.8123;192.7048;0.6403391
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_552.jpg;0;0;0;2.791528;132.5732;108.1836;359.7711;192.7059;0.5658998
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_592.jpg;0;0;0;2.785239;132.4652;108.1594;359.7336;192.7039;0.4842881
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_635.jpg;1.282968;0;0;2.778889;132.3576;108.1349;359.6934;192.7294;0.4102445
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_677.jpg;3.164472;0;0;2.772597;132.2505;108.1096;359.6519;192.8782;0.358487
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_718.jpg;5.016083;0;0;2.762349;132.1438;108.0832;359.6171;193.1809;0.3262739
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_760.jpg;6.93014;0;0;2.755;132.0377;108.0554;359.5842;193.6414;0.3261736
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_803.jpg;8.865751;0;0;2.746997;131.9322;108.026;359.5606;194.2684;0.3532764
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_846.jpg;10.79902;0;0;2.738216;131.7756;107.9781;359.5386;195.5199;0.4619644
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_888.jpg;12.66314;0;0;2.728451;131.6726;107.9432;359.5288;196.5631;0.5904881
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_929.jpg;14.56821;0;0;2.717838;131.5704;107.906;359.5445;197.7591;0.7383823
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_42_971.jpg;15;0;0;2.707442;131.4686;107.8669;359.6047;199.011;0.8783013
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_43_011.jpg;15;0;0;2.698748;131.3667;107.8259;359.7371;200.249;0.9799587
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_43_053.jpg;13.15346;0;0;2.686451;131.2654;107.7826;359.9152;201.4561;1.0652
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_43_095.jpg;11.24431;0;0;2.67648;131.1655;107.7378;0.07550968;202.6071;1.134766
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_43_137.jpg;9.417276;0;0;2.671798;131.0679;107.6936;0.1169685;203.6871;1.121533
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_43_178.jpg;7.46884;0;0;2.665122;130.9724;107.6491;0.05848538;204.6395;1.063195
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_43_219.jpg;5.534226;0;0;2.660214;130.8786;107.603;359.9638;205.3706;1.029492
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_43_260.jpg;3.697857;0;0;2.654688;130.7849;107.5561;359.8892;205.9083;0.9903178
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_43_304.jpg;1.872229;0;0;2.648639;130.6912;107.5091;359.8304;206.2824;0.9333349
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_43_347.jpg;0;0;0;2.642365;130.5504;107.4389;359.764;206.5343;0.8074895
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_43_390.jpg;0;0;0;2.6331;130.4568;107.3923;359.7194;206.5786;0.718793
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_43_431.jpg;0;0.0422937;0;2.626984;130.3635;107.3456;359.6732;206.5942;0.6308476
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_43_471.jpg;0;0.1362369;0;2.625119;130.2702;107.299;359.6334;206.5978;0.5385135
C:\Mark's Python files\ME5920\HW3_Gardocki\DefinedTurns\IMG\robocam_2025_04_06_21_55_43_513.jpg;0;0.2624979;0;2.62369;130.1768;107.2522;359.6048;206.5985;0.4458126
